FID,X,Y,Aspect,DEM,DisToLinea,LineaDen,NDVI,Plan_Curva,Profile_Cu,Slope,Slope_Leng,STI,SPI,TPI,TWI,VRM,LULC_2015,habitat,GDP,DisFromRiv,DisFromRoa,target
127,110.02 ,31.79 ,34.5923004,1024,42.4263992,0.198872,0.302412,-0.0044528,0.0006078,30.4185009,84.8527985,0.345779,-139.378006,-4.02703,11.4076004,0.0020039,2,100,202,792.5910034,807.7750244,0
128,110.07 ,31.94 ,245.0950012,890,626.4180298,0.252317,0.368212,-0.0032688,-0.0003658,45.8195,446.9849854,1.37226,-4287.259766,-9.0810804,13.9724998,0.0027767,2,100,203,969.3300171,458.9119873,0
129,110.00 ,31.90 ,335.0950012,655,1809.229981,0.132294,0.243571,0.0024405,-0.0020547,27.2262993,199.7059937,0.592517,-312.3380127,-7.7027001,12.1007004,0.0039843,2,100,203,720.625,3471.969971,0
130,110.06 ,31.83 ,286.0740051,941,882.3259888,0.21928,0.0719926,0.0038479,-0.0002063,45.6609001,30,0.327068,-554.5720215,2.1621599,11.0021,0.0024348,2,100,195,750,540,0
131,110.08 ,31.82 ,196.3899994,1295,1233.290039,0.185881,0.254169,-0.0097261,0.0008301,30.5690002,501.8380127,0.427079,-3020.610107,-6.6216202,14.7975998,0.0139813,2,100,128,2163.75,2146.629883,0
132,110.07 ,31.97 ,6.5198002,518,818.8410034,0.342981,0.281363,-0.0000366,-0.001055,30.4185009,402.4259949,0.515174,-650.4299927,-5.2972999,12.948,0.0016063,2,100,204,902.4970093,910.934021,0
133,110.04 ,31.91 ,265.8399963,1021,660.6810303,0.216469,0.24571,0.0000906,0.0001885,42.585701,180,0.324216,-1193.050049,-0.459459,12.2549,0.0002013,2,1400,195,848.5280151,1965.400024,0
134,109.93 ,31.94 ,143.1300049,1304,1914.599976,0.0733118,0.372417,-0.0008,0.0002277,18.4349003,42.4263992,0.358957,-26.4071999,2.7837801,11.0021,0.0005343,2,100,182,5266.430176,9280.290039,0
135,110.00 ,31.94 ,199.5370026,1003,342.053009,0.283068,0.375141,0.0049563,0.0004154,28.7329006,0,0,14.8080997,6.6756802,4.1072202,0.0068644,2,1400,203,2039.339966,5519.509766,0
136,110.01 ,31.80 ,181.5480042,1422,1149.829956,0.139924,0.394052,-0.0030153,0.0004617,31.6700993,621.8380127,1.04202,226.0169983,-2.89189,8.1163797,0.0036991,2,100,202,2121.320068,2100.209961,0
137,110.07 ,31.89 ,236.3099976,672,590.9310303,0.392422,0.188638,-0.0071115,0.0007271,28.4060001,976.6900024,0.829924,500.4849854,-7,10.2594004,0.0048403,2,100,210,757.1660156,540.8330078,0
138,110.05 ,31.82 ,102.2649994,741,582.4949951,0.250627,0.388314,-0.0091772,0.0002152,21.4193993,1216.689941,0.394233,-9207.230469,-7.8108101,16.4764996,0.0055002,2,100,203,780,829.7589722,0
139,110.10 ,31.84 ,80.7890015,1106,67.0820007,0.208359,0.319816,-0.0015697,0.0002593,31.9939003,90,0.316694,78.2789993,-1.78378,5.2147002,0.0005969,2,300,219,924.1749878,4090.23999,0
140,110.02 ,31.85 ,13.7069998,586,512.6400146,0.274817,0.286561,-0.0012604,-0.0010349,35.1212006,60,0.623501,56.8889999,-3.02703,4.9585199,0.0019037,2,100,203,296.9849854,283.0190125,0
141,110.08 ,31.81 ,309.9360046,838,979.4899902,0.25598,0.226506,0.00184,0.0008458,43.0660019,127.2789993,0.509441,-156.3800049,7.7027001,11.6952,0.0019179,2,100,128,941.5410156,1134.060059,0
142,110.03 ,31.90 ,95.3144989,832,1868.689941,0.177634,0.419438,-0.0016348,-0.0014501,35.7448997,150,1.42273,446.177002,-8.2702703,4.2852001,0.0025816,2,100,203,1991.109985,1895.939941,0
143,110.03 ,31.94 ,3.1798301,955,626.4180298,0.242009,0.277644,-0.0018433,-0.0000015,16.7236004,180,0,338.5539856,-1.45946,4.8695302,0.0000977,1,1400,286,1917.189941,2496.5,0
144,110.01 ,31.75 ,93.6913986,1292,323.1099854,0.295207,0.397985,0.0062692,-0.0003278,27.3724003,120,0.485955,-189.7579956,2.7837801,11.9183998,0.002957,2,100,201,1355.650024,1506.589966,0
145,110.04 ,31.98 ,28.6105003,684,152.970993,0.279456,0.304452,0.0017283,0.0003058,22.6686001,254.5579987,0.269029,168.9389954,2.10811,5.5646801,0.0007755,1,1400,286,3485.429932,3456.26001,0
146,110.00 ,31.89 ,118.4430008,1011,975.8070068,0.146242,0.294329,-0.0005049,0.0022681,24.4612999,42.4263992,0.407685,-47.6730003,5.4324298,11.0021,0.0020845,2,300,203,1701.560059,2453.590088,0
147,110.00 ,31.82 ,278.1300049,1253,1314.880005,0.138608,0.199571,-0.0041326,-0.0014334,35.2644005,150,1.13159,153.7380066,-12.0541,5.3506598,0.0045211,2,100,195,1382.930054,1261.430054,0
148,110.03 ,31.82 ,223.0249939,1341,787.4639893,0.212292,0.450724,-0.0064365,-0.0004885,18.8792,254.5579987,0.130408,6.2314901,-3.43243,8.8646002,0.0008172,2,100,203,2089.040039,2274.070068,0
149,110.10 ,31.93 ,115.2330017,1038,270,0.231248,0.375784,0.0009778,-0.0007267,58.0419998,114.8529968,0.985744,2319.350098,-2.54054,2.6368699,0.0049112,2,100,204,3804.679932,3594.5,0
150,110.07 ,31.88 ,291.0379944,736,499.2990112,0.415377,0.265652,-0.0014762,-0.0012739,34.8540993,210,1.3574899,73.3432999,-5.7027001,6.6661301,0.0016277,2,1400,204,692.6040039,390,0
151,110.03 ,31.92 ,353.1570129,566,912.4140015,0.154296,0.292257,-0.0123906,-0.0002789,22.7656002,1668.819946,0.707585,61905.39844,-10.2973003,11.0769997,0.0113097,2,100,203,480.9370117,2418.310059,0
152,110.04 ,31.88 ,27.8973007,552,201.2460022,0.406088,0.256483,-0.0157883,0.0005329,17.7752991,891.8380127,1.49852,-20596.5,-8.5675697,16.2278004,0.0075989,2,1400,286,980.8670044,886.3969727,0
153,109.93 ,31.92 ,155.2250061,1497,2303.76001,0.0631704,0.408181,-0.0075635,0.0021723,13.4215002,114.8529968,1.22806,138.0240021,-0.918919,4.6475601,0.0023078,2,100,182,4643.319824,8612.980469,0
154,109.98 ,31.93 ,208.8110046,1167,484.6650085,0.2669,0.352634,0.0081343,0.0006486,20.8279991,0,0.15882,-69.4700012,6.94595,10.309,0.003904,2,100,195,3225.52002,7489.729981,0
155,109.96 ,31.94 ,327.9949951,1352,1234.380005,0.226058,0.283484,-0.0020247,0.0024818,17.4566002,42.4263992,0.625796,-333.8349915,4.2432399,11.0021,0.0020893,2,100,195,4657.830078,8851.629883,0
156,110.06 ,31.82 ,247.7510071,834,660,0.270927,0.280237,0.0003177,-0.0011912,38.3905983,114.8529968,0.262583,124.185997,-2.1351399,5.1994901,0.0007396,2,100,195,408.0440063,420,0
157,110.11 ,31.87 ,25.7406998,1211,606.7119751,0.194829,0.0685754,0.0017546,-0.0015391,46.0172005,0,0.514543,-59.9333992,-4.4054098,10.309,0.0032072,2,100,195,2529.27002,4220.629883,0
158,110.04 ,31.87 ,53.1301003,867,42.4263992,0.352717,0.209357,0.0245333,0.0007258,4.7636399,0,0.0885609,-584.8209839,8.9189196,10.309,0.0057358,1,1400,286,977.1900024,930.4840088,0
159,110.04 ,31.79 ,335.3760071,585,254.5579987,0.243206,0.168096,0.0013912,0.0016607,23.7500992,0,0.273096,-157.5559998,3.8108101,10.309,0.004075,2,100,193,254.5579987,127.2789993,0
160,110.00 ,31.94 ,143.1300049,1023,84.8527985,0.260548,0.254098,-0.0003556,-0.0004261,14.0361996,127.2789993,0.68875,1184.979981,-1.83784,2.4974999,0.0003546,1,1400,203,1812.459961,5039.02002,0
161,110.04 ,31.95 ,96.1155014,743,60,0.228845,0.342795,-0.0010717,-0.0008632,25.1424007,234.8529968,0.607445,2.32568,-1.67568,10.1173,0.0002356,2,1400,286,1972.26001,2174.120117,0
162,110.02 ,31.88 ,21.8013992,629,835.7030029,0.26163,0.313313,0.0023479,-0.000308,35.6791992,0,0.0673694,62.2415009,5.5675702,2.67137,0.0019788,2,100,203,2457.25,2476.949951,0
163,110.04 ,31.75 ,130.2359924,1836,330,0.314804,0.386505,0.0007391,0.0048397,29.5811996,42.4263992,0.372529,222.0709991,13.0811005,2.7856901,0.0103793,2,100,201,2871.23999,2836.229981,0
164,110.11 ,31.91 ,94.2363968,1011,2010.900024,0.180696,0.321262,-0.0023784,-0.0012909,24.2865009,494.5580139,0.228131,-508.4230042,-5.05405,13.0170002,0.001527,2,100,286,4631.77002,4061.100098,0
165,110.04 ,31.84 ,339.4440002,1088,1152.560059,0.241159,0.13835,0.0105016,0.0011783,29.6658001,0,0,165.5390015,19.0541,1.69319,0.0217721,2,100,203,930,958.5930176,0
166,110.02 ,31.75 ,97.125,1069,216.3329926,0.34387,0.324798,-0.0008905,-0.001786,15.0424004,90,0,-94.2129974,-5.4324298,11.6952,0.0028735,2,100,202,1626.099976,1660.869995,0
167,109.97 ,31.95 ,56.3098984,1132,182.4830017,0.17139,0.341018,0.0010159,0.0001004,22.8139,157.279007,0.183696,161.6600037,1.18919,4.93577,0.0002627,2,100,204,4673.839844,8317.580078,0
168,110.08 ,31.86 ,102.5289993,473,180,0.342984,-0.0071897,-0.0133136,-0.0051604,17.0830994,264.8529968,0,6964.410156,-19.8108006,5.6111102,0.0239897,2,100,203,180,2297.300049,0
169,110.05 ,31.96 ,197.526001,428,934.3449707,0.237444,0.353244,0.0013401,-0.0037045,18.3703003,180,12.9969997,-109.1169968,-8.4054098,12.2549,0.0078688,2,300,253,1477.630005,1716.040039,0
170,110.05 ,31.92 ,33.0707016,656,1034.459961,0.310884,0.0961175,-0.0042835,0.0013641,40.5374985,127.2789993,0.0006848,-37.5443001,-7.1351399,11.6952,0.0060501,2,100,203,349.8569946,787.4639893,0
171,110.04 ,31.94 ,225,906,60,0.233713,0.387025,-0.0050508,0.0017996,26.3341999,84.8527985,0.709302,232.5299988,-0.324324,3.5506001,0.002044,2,300,286,1060.660034,1290.349976,0
172,110.00 ,31.76 ,344.9320068,796,390,0.282839,0.223119,-0.0011543,-0.000031,41.9087982,174.8529968,0.196965,327.4200134,2.45946,4.5946698,0.0002543,2,100,193,241.8679962,361.2479858,0
173,110.00 ,31.91 ,245.8540039,917,1176.140015,0.178373,0.223935,0.0006574,0.0004935,46.6507988,157.279007,0.324216,-76.7805023,5.6216202,11.9183998,0.0007058,2,100,195,371.07901,4721.549805,0
174,110.04 ,31.97 ,212.7350006,594,210,0.318648,0.149885,0.001381,-0.0034841,29.0205002,187.279007,1.001,166.4080048,-10.5404997,5.2714701,0.0071916,2,100,195,2727.199951,3072.469971,0
175,110.03 ,31.85 ,258.4079895,732,657.9509888,0.311034,0.358485,0.0022324,-0.0005355,33.5656013,90,0.348458,-183.5930023,0.837838,11.6952,0.0006012,2,100,195,593.9699707,474.3420105,0
176,110.01 ,31.78 ,124.6949997,1329,563.6489868,0.180577,0.382062,0.0007421,-0.0002708,27.7912998,127.2789993,0.24989,-62.9359016,0.135135,11.6952,0.0013301,2,300,202,1075.410034,1243.099976,0
177,110.01 ,31.81 ,250.8209991,1471,2551.590088,0.116309,0.351645,0.0067542,0.0000291,22.0902996,0,0.189809,2.9830999,7.7837801,5.7094302,0.0070071,2,100,194,2804.320068,2790.649902,0
178,109.97 ,31.77 ,160.8209991,1853,1977.729981,0.185273,0.386455,0.0068373,0.0026541,22.0902996,0,0.298667,2.9830999,16.7026997,5.7094302,0.0207051,2,100,193,2588.01001,2469.860107,0
179,110.03 ,31.83 ,26.9395008,1370,1760.819946,0.240618,0.101896,0.0020835,0.0002743,48.7533989,127.2789993,0.195766,-2040.569946,0.297297,11.6952,0.0031029,2,100,203,1800,1905.180054,0
180,110.06 ,31.78 ,280.7839966,1446,1328.5,0.433768,0.307486,0.0053568,-0.0002022,19.6105995,30,0,57.1474991,3.3783801,4.1430502,0.0021936,2,100,201,2130.840088,2197.379883,0
181,110.05 ,31.78 ,2.0454099,1129,1188.699951,0.424587,0.0681015,0.0011912,0.000826,25.030899,570,1.25968,-101.1829987,0.324324,13.8055,0.0006283,2,100,201,1719.449951,1591.130005,0
182,110.09 ,31.90 ,308.6600037,749,1053.420044,0.271533,0.251491,-0.0095228,-0.0012167,12.0482998,574.2639771,1.17213,-2565.120117,-10.9729996,15.3196001,0.0089118,2,100,203,3062.350098,2514.459961,0
183,110.04 ,31.98 ,255.9640045,734,276.5859985,0.29919,0.421906,-0.0009511,-0.0026933,3.9310999,439.7059937,0.0599732,3690.169922,-2.5945899,8.19701,0.0060466,1,100,286,3064.26001,3035.790039,0
184,110.04 ,31.85 ,123.3889999,854,424.2640076,0.285674,0.430077,0.0065646,-0.0012673,41.2924004,42.4263992,0.267737,29.1112003,6.2432399,4.8175702,0.0068284,2,100,195,690,626.4180298,0
185,110.05 ,31.77 ,347.1960144,1622,615.5490112,0.386782,0.327029,0.0069084,-0.0025859,20.6070995,150,0.291395,-952.5289917,-1,12.1007004,0.00732,2,100,201,2300.629883,2588.01001,0
186,109.96 ,31.96 ,102.5289993,941,657.9509888,0.0471607,0.262047,0.0125054,-0.0023919,8.7356901,60,0,-74.1421967,-4.6756802,11.4076004,0.0047338,2,100,195,6270.859863,9362.5,0
187,110.08 ,31.84 ,353.0889893,944,1471.219971,0.250654,0.328087,-0.0028876,-0.0015321,28.9876003,379.7059937,0.928622,389.3330078,-6.8378401,6.2540598,0.0033433,2,100,203,1569.780029,2415.889893,0
188,109.96 ,31.96 ,288.4349976,997,1431.219971,0.0605887,0.237446,-0.0029515,-0.0023107,14.7630997,270,1.01666,-414.9639893,-8.3513498,12.6114998,0.0047834,2,100,286,6014.160156,9486.120117,0
189,110.02 ,31.87 ,209.7449951,950,210,0.351459,0.371321,-0.0020354,0.0010979,21.9549999,42.4263992,0.394911,-6.5099401,4.94595,12.1007004,0.0014345,2,100,203,1298,1281.599976,0
190,110.04 ,31.93 ,338.1990051,455,182.4830017,0.251033,0.136941,0.0056029,-0.0027517,35.6791992,72.4263992,0.206435,186.723999,-5.89189,3.76999,0.0109684,2,100,203,0,1712.369995,0
191,110.09 ,31.82 ,87.2736969,1454,361.2479858,0.0997552,0.374185,-0.0050973,0.0033691,19.3103008,30,0.330645,29.781601,4.05405,4.7947998,0.0102801,2,100,128,2273.080078,2722.080078,0
192,110.10 ,31.86 ,229.7200012,1148,874.6430054,0.263184,0.419649,0.0078387,-0.0019432,52.1948013,84.8527985,0.48142,-240.2120056,5.6486502,11.4076004,0.0111039,2,100,286,870.5170288,2978.929932,0
193,110.00 ,31.84 ,328.3389893,696,201.2460022,0.178144,0.15412,0.000232,0.0006822,49.5965004,84.8527985,0.525215,-71.1483002,6.3243198,11.4076004,0.0007242,2,1400,285,174.9290009,212.1320038,0
194,110.05 ,31.87 ,206.5650024,409,361.2479858,0.390583,-0.0205037,-0.0536656,-0.0007762,2.1343,42.4263992,0,-3703.459961,-7.4324298,14.6657,0.0043233,2,500,195,60,90,0
195,110.00 ,31.92 ,45,972,502.8919983,0.186954,0.278014,0.0070711,-0.0015368,13.2627001,0,0.143245,25.0797997,4.6216202,3.5803299,0.019634,2,100,195,429.5350037,5004.609863,0
196,110.07 ,31.81 ,190.7839966,666,570,0.293395,0.347207,0.0003071,0.0016822,35.4730988,342.4259949,1.19475,468.4790039,7.5135102,5.6227198,0.0029601,2,300,202,318.9039917,360,0
197,110.02 ,31.77 ,303.6900024,966,692.6040039,0.31726,0.23576,0.0038402,-0.0007535,31.0027008,84.8527985,0.642181,-39.4603996,3.48649,11.4076004,0.0013537,2,100,202,700.3569946,577.0620117,0
198,110.07 ,31.96 ,45,694,324.5,0.243462,0.298414,-0.0096424,0.0022675,14.5352001,42.4263992,0.417205,-142.7089996,1.75676,11.0021,0.0025635,1,1400,204,540,711.1959839,0
199,110.07 ,31.87 ,180,627,189.7369995,0.470788,0.307904,0,0.0048996,6.6544299,0,0.183193,11.6787004,12.6216002,4.3446298,0.0149311,2,1400,203,330,496.5880127,0
200,109.97 ,31.75 ,164.9320068,1341,1373.790039,0.199094,0.412905,0.000041,-0.003811,24.1688004,510,0.193976,-777.7969971,-11.7838001,13.1992998,0.0088842,2,300,193,1601,1615.550049,1
201,110.05 ,31.95 ,4.3987098,752,360,0.255705,0.200656,-0.0055718,0.0001538,23.4904003,222.4259949,0.760679,3349.540039,-3.7297299,2.8447001,0.002857,2,1400,204,764.8530273,997.2459717,1
202,110.05 ,31.90 ,330.572998,440,364.9660034,0.366915,0.100669,0.0001389,-0.0003393,36.7335014,254.5579987,0,-303.5639954,-3.1621599,12.2549,0.0004337,2,100,204,174.9290009,30,1
203,110.05 ,31.80 ,336.0379944,651,524.7860107,0.339899,0.194649,-0.0073854,-0.0001823,44.5637016,404.5580139,1.39319,630.9169922,-11.1351004,7.2866902,0.0071816,2,100,202,339.4110107,283.0190125,1
204,110.05 ,31.85 ,229.0859985,633,551.5430298,0.286452,0.356492,0.0021879,-0.0027629,44.7835007,254.5579987,0.625816,216.7519989,-5.8648601,5.3154602,0.0035311,2,100,203,169.7059937,180,1
205,110.06 ,31.86 ,344.6499939,894,829.7589722,0.365892,0.178611,-0.000822,-0.0008668,41.3944016,669.4110107,0.460661,1965.819946,-6.6216202,8.5456104,0.000757,2,100,195,648.9990234,641.3270264,1
206,110.06 ,31.86 ,26.1310005,844,566.0390015,0.374581,0.286264,0.0021403,-0.0005615,44.5349998,42.4263992,0.110604,37.0082016,-0.216216,4.5775499,0.0011859,2,100,203,632.8510132,646.2199707,1
207,110.05 ,31.88 ,20.5559998,597,466.6900024,0.469803,0.0474108,-0.0092992,0.0009292,23.1322002,1043.969971,2.2449,19309.09961,-10.2161999,8.3080101,0.0089514,2,1400,286,551.5430298,560.4459839,1
208,110.04 ,31.89 ,243.4349976,436,313.2090149,0.445418,0.264936,0.0834799,-0.0014414,2.1343,0,0,-47.4803009,3.56757,10.309,0.0033708,1,1400,204,480,408.0440063,1
209,110.04 ,31.89 ,353.6600037,419,362.4909973,0.436093,0.322112,-0.002873,-0.000655,8.5824804,240,0,-302.6149902,-0.945946,12.5061998,0.0002137,2,1400,204,600,563.6489868,1
210,110.03 ,31.87 ,7.12502,934,429.5350037,0.320953,0.213205,0.0001272,-0.0000467,28.2572994,90,1.00657,-2.0429599,1.02703,11.6952,0.000214,2,1400,286,1294.180054,1256.069946,1
211,110.07 ,31.87 ,151.6069946,634,534.1350098,0.378965,0.433165,-0.001379,0.0002257,35.0301018,127.2789993,0.36794,61.3498001,0.594595,5.4583902,0.0009481,2,300,228,360,806.1019897,1
212,110.08 ,31.87 ,173.2899933,606,429.5350037,0.391236,0.365774,0.0035292,0.0008647,29.7080002,360,0.657878,2825.929932,6.10811,3.9856999,0.0023997,2,300,228,270,1061.51001,1
213,110.08 ,31.86 ,149.0359955,861,690,0.357673,0.418993,-0.002821,0.0024738,41.1743011,174.8529968,0.428402,72.782402,5.02703,6.4067402,0.0058152,2,100,204,666.1079712,1853.209961,1
214,110.10 ,31.88 ,344.4760132,825,1544.339966,0.276684,0.327459,-0.0056341,0.0010433,17.2943993,386.9849854,1.09824,-61183.30078,-1.67568,13.7747002,0.0014156,2,100,204,1944.449951,2952.370117,1
215,110.06 ,31.89 ,306.4689941,620,502.8919983,0.384781,0.216288,0.0028367,-0.0001773,25.4860992,339.4110107,0.346526,99.5945969,-0.0810811,6.5957398,0.0002065,2,1400,228,577.0620117,361.2479858,1
216,109.96 ,31.93 ,205.4629974,835,228.4730072,0.225841,0.295245,0.0007364,-0.0015824,21.1891994,199.7059937,0.170129,-310.1239929,-4.5135102,12.6114998,0.0017133,2,300,203,2874.060059,6953.080078,1
217,110.06 ,31.92 ,272.8619995,599,480,0.303326,0.240915,-0.0015027,-0.0009944,18.4563999,570,0.294596,-248.8359985,-3.48649,13.3046999,0.0009219,2,1400,195,456.9460144,67.0820007,1
218,110.09 ,31.94 ,276.8429871,685,976.7290039,0.362331,0.287182,0.00019,-0.0000625,22.7656002,150,0,176.1179962,1.6216201,5.2147598,0.0013376,2,1400,204,2038.229981,1812.459961,1
219,110.09 ,31.97 ,312.2739868,367,42.4263992,0.233778,0.193647,0.0001015,-0.0005311,13.9158001,127.2789993,0.758384,533.223999,-3.43243,3.2960401,0.0008495,1,1400,204,466.6900024,0,1
220,110.03 ,31.96 ,317.7260132,550,600,0.248525,0.318588,0.0008928,-0.0019169,26.3600998,127.2789993,0.432677,335.5130005,-4.8108101,3.75932,0.0036534,2,100,286,2806.080078,3025.389893,1
221,110.02 ,31.96 ,206.5650024,574,618.4660034,0.298434,0.253966,0.0019876,-0.0015215,24.0948009,42.4263992,0.488441,-101.7269974,-3.08108,11.0021,0.0013003,1,300,220,3744.719971,3951.810059,1
222,110.01 ,31.97 ,276.0090027,857,417.8519897,0.350147,0.238836,0.0052486,-0.000004,17.6623001,120,0.582152,-371.7049866,4.1351399,11.9183998,0.0051909,2,100,220,4594.799805,5129.649902,1
223,110.00 ,31.98 ,58.1725998,1008,697.7819824,0.257275,0.312201,-0.0020219,0.0003905,29.6341991,127.2789993,0.299563,700.4699707,-0.378378,3.4695201,0.0005227,2,100,286,6264.899902,7124.919922,1
224,109.99 ,31.97 ,65.7723007,876,1524.109985,0.151388,0.346122,-0.0001833,0.0005158,20.0788002,362.1319885,0.298068,928.3120117,-0.432432,4.7648201,0.0008852,2,300,203,5331.899902,7213.049805,1
225,110.12 ,31.96 ,25.0168991,1001,1747.73999,0.100089,0.345571,-0.0045493,-0.0008664,15.4231997,144.8529968,0.241397,-79.0206985,-6.1621599,12.5061998,0.0025382,2,100,287,3175.469971,2651.73999,0
226,110.12 ,31.86 ,175.9140015,1015,582.4949951,0.206062,0.451911,0.0009403,0.0004988,25.0727997,824.5579834,0.558916,-140.4140015,-0.216216,14.6657,0.0030899,2,100,286,1806.23999,5105.290039,0
227,110.12 ,31.96 ,153.4349976,1225,1518.189941,0.116511,0.38305,0.0099381,0.0038171,6.3793702,0,0.185511,2.89448,13.4054003,5.7395902,0.0109835,2,100,204,3557.879883,3036.379883,0
228,110.09 ,31.99 ,272.7260132,685,379.4729919,0.423024,0.318364,0.0024356,0.0030184,19.3103008,30,0.0858127,29.781601,11.7567997,4.7947998,0.0100352,2,100,287,890.9550171,657.9509888,0
229,110.03 ,32.03 ,300.4660034,763,971.6480103,0.120166,0.207901,0.0027632,0.003508,18.1966,42.4263992,0.116271,-45.8902016,9.3783798,11.0021,0.0057342,2,1400,196,4350,4210.700195,0
230,110.00 ,32.00 ,223.4519958,1046,577.0620117,0.29947,0.357427,0.0004685,0.0019817,23.5671997,42.4263992,0.451088,-11343.90039,5.6216202,11.0021,0.0031592,2,100,204,7330.379883,7328.850098,0
231,110.05 ,31.99 ,266.9869995,1003,331.3609924,0.308557,0.302477,0.0054398,0.001393,17.594101,30,0.17821,-183.9340057,10.1351004,11.0021,0.0048614,2,100,286,2730,2672.699951,0
232,110.10 ,32.01 ,174.8059998,776,626.4180298,0.300999,0.407414,0.0000557,-0.0006015,36.3662987,90,0.482974,-494.5750122,0.405405,11.6952,0.000084,2,100,288,834.0859985,2026.060059,0
233,110.06 ,32.05 ,25.2010994,685,1350,0.25914,0.221206,0.0121628,0.0020011,17.3873005,0,0.171441,-275.223999,10.7026997,10.309,0.0087275,2,1400,288,2271.300049,2651.73999,0
234,110.01 ,32.01 ,251.5650024,965,216.3329926,0.278707,0.211048,0,0,11.9047003,72.4263992,0.381187,-93.4565964,3.3783801,11.6952,0.0006285,2,100,195,5820,5820,0
235,110.09 ,32.06 ,272.3859863,388,192.0939941,0.360871,0.262964,-0.0014478,-0.0008698,21.8185997,300,0.372702,-57.5298996,-1.94595,12.7068005,0.0005556,2,1400,255,390,120,0
236,110.10 ,32.02 ,264.428009,679,814.9849854,0.339973,0.232811,-0.0016107,-0.0003142,34.472599,360,0.281459,-33.1897011,-2.3783801,12.8739004,0.0002632,2,100,288,1636.859985,1567.189941,0
237,110.09 ,32.05 ,263.9909973,504,666.1079712,0.348525,0.354725,-0.0021989,-0.0008362,17.6623001,884.5579834,0.83944,-15834.59961,-2.10811,15.6702003,0.0014214,2,1400,197,1074.150024,408.0440063,0
238,110.06 ,32.06 ,186.4830017,700,1480.979981,0.2379,0.362628,0.0024367,0.0010889,36.4292984,60,0,-289.9440002,9.7567596,11.4076004,0.0034099,2,100,288,1879.48999,2468.399902,0
239,109.98 ,31.99 ,274.7640076,1185,424.2640076,0.137198,0.310277,0.0012218,0.0023869,11.3480997,30,0.27126,-163.0809937,6.02703,11.0021,0.00405,2,100,204,7885.209961,8620.240234,0
240,110.07 ,32.05 ,304.9920044,571,827.5869751,0.262547,0.233901,-0.0074409,0.003289,22.1406994,84.8527985,0.0958846,13.5591002,3.6756799,6.39256,0.0045088,2,1400,197,960.4689941,1650,0
